,Title,Company,Description,URL
10,Data Analyst,GOLDTECH RESOURCES PTE LTD,"Define data sources and requirements, design and implement processes and models for complex, large-scale datasets used for predictive modelling, data mining, and research purposes.
Provide critical thinking to look at numbers, trends, and data and come to correct conclusions based on the findings.
Analyst data (structured and un-structured) and to recommend appropriate Machine-Learning (ML) solutions for business objectives
Develop and support predictive analytics models using R and/or Python
Present key findings to senior management and/or other stakeholders with actionable recommendations.
Requirements:
Min. 1 year experience as data analyst
Experienced with gathering analytics requirements from business partners and translating it to technical requirements for the Data Engineer/Architect to implement
Familiar with ETL processes.
Familar with Data Modelling, Data Engineering
Advanced skills in data analytics/ visualization programming languages/ tools –Tableau
Strong written and verbal communication skills
Applicants with years of relevant experience may be considered for senior roles.
Please send your detailed resume in MS Word format including the following details to : resume@goldtecHRs.com
1. Recent photograph
2. Personal particulars
3. Education Level
4. Each employment background
5. Working experience
6. Reason for leaving each employment
7. Last drawn salary
8. Expected salary",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-goldtech-resources-cf7ce0eb428df2acf08dfea3d8231e6d?source=MCF&event=Search
11,Data Analyst,ST ENGINEERING IHQ PTE. LTD.,"The Smart Enterprise Platform Strategic Engineering Centre (SEP SEC) is one of five SECs within the Group Engineering Centre (GEC) in ST Engineering. Its mission is to deepen Data Analytics (DA) capabilities, proliferate DA usage group-wide, and to develop common/reusable DA products and tools for both internal and external use by all lines of businesses. The Advisory team in SEP SEC provides analytics consulting services to our internal customers and also assists them in projects with external customers. We are looking to hire an experienced data analyst with keen data analysis skills and ability to build rapport with customers. The analyst will primarily be involved in fundamental data warehousing and Business Intelligence projects and will also be working with our data scientists on predictive and prescriptive analytics projects. Key Responsibilities • Provide analytics consulting services internally and assist delivery team to implement resulting models into production • Support business unit project teams and external customers to develop, evaluate, refine, and deploy analytics models for production. You may be deployed temporarily to business units for the duration of some external projects • Work closely with data engineers, product managers, project managers, and platform developers in the implementation and deployment of the data analytics platform product • Mentor junior data analysts and review quality of work output Job Requirements • A Bachelors or Masters Degree in quantitative disciplines e.g. Science, Engineering, or Mathematics • 5 years or more of working experience in data analytics • In-depth technical knowledge and experience in any of the following will be a major plus o Operations Research o Econometrics o Social & Cognitive Computing ▪ Social Psychology ▪ User Experience Design, Human Computer Interface o Geospatial Analytics o Video/Image Processing o Analytics for Finance or Healthcare • Good understanding of end-to-end analytics process – ideation/value elicitation, requirements definition, data profiling, data preparation, analytical modelling, testing, validation, visualization, and deployment • Strong problem solving skills, curiosity, and passion for data science • Experienced in SQL (any flavour), Python, Spark, Java, or C • Familiar with ETL pipeline creation, BI reporting software, visualization tools • Excellent coordination and time management skills to handle complex projects • Willing and enthusiastic about continuous learning of new technologies and data science techniques/breakthroughs • Effective oral and written communication with strong analytical, problem solving, multitasking and project management skills",https://www.mycareersfuture.gov.sg/job/engineering/data-analyst-st-engineering-ihq-a96c190360bd88d04a5d9c08d4684859?source=MCF&event=Search
12,Data Analyst (JIRA / Agile / $7200),FORTE EMPLOYMENT SERVICES PTE. LTD.,"Key Responsibilities:

Lead grooming sessions with the appropriate subject matter experts to finalize the features needed to deliver the campaign and finalize the functional specifications together with technology team
Data request and Data Merging
Work with the data engine build team to fit any development
Actively monitor campaign performance and actively recommend and facilitate improvements via experimentation, iterations of the app etc.
Partner with data scientists to improve the performance of the applications
Requirements
Bachelors/University degree, Master’s degree preferred
Min 3 – 5 years experience on campaign management/ data analytics and Project Management

Skills - Basic Programming Agile , Basic SQL,
Hands on experience on analytic tools -(SAS , SPSS etc...)
Send your contact to my email- Linda@forteemp.com.sg
OR WhatsApp’s FULL CV to 92273438 (DO NOT CALL)",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-forte-employment-services-f6d2420399b326fa8f0c4b19e87db02d?source=MCF&event=Search
13,Data Analyst,WECHAIN FINTECH PTE. LTD.,"Responsibilities
Conducting analysis of user and business behavior
Design and conceptualize solution to drive user and business growth
Evaluating performance against KPIs and big data to find growth opportunities
Attracting user through the use of efficient channels to boost user growth
Attention to details especially to data fluctuations, competitors, etc
Responsible for cross-departmental groups cooperation to achieve new business indicator and boost business performance
Requirements
Min bachelor’s degree or any other equivalent qualifications
Min 2-3 years of Data Analysis work experience
Strong execution, collaboration, organization, coordination skills. Highly motivated. Think Users first
Well equipped with knowledge of Python or Tableau for the purpose of data analysis and modelling
Experience in user growth management preferred
Benefits
Up to 20 days Annual Leave
Festive Gifts
Flexible Working Hours
Overtime Meal and Transport Benefits
Employee Growth Funding
Group Insurance
Regular Employee Bonding Events
Attractive Annual Variable Bonus AND Quarterly Performance Incentives
Culture
We foster our core values through active listening, caring, and supporting continuous improvement for all our staff members
Experience the energetic working environment with multicultural staff members with varied skills and experiences",https://www.mycareersfuture.gov.sg/job/engineering/data-analyst-wechain-fintech-ae3e7bcfc0d87c94b4ff8eef5e845032?source=MCF&event=SuggestedJob
14,Data Analyst,ROBERT WALTERS (SINGAPORE) PTE LTD,"An exciting Data Analyst (12 months renewable contract) job opportunity has just opened up at a global financial services company in Singapore. About the Data Analyst (12 months renewable contract).
Role: In this role, you will responsible for automating queries, report preparation and supporting global teams.


Key Responsibilities:
Be an internal visualization analytics consultant in developing useful analytics products across use cases, segments, and product portfolios
Build compelling analytics products using industry leading analytics tools such as Tableau, Alteryx, driving use cases across data monetization, risk mitigation, productivity improvement, progress tracking and management reporting
Translate key challenges, requirements and needs from the business into impactful, actionable metric, KPIs and solutions, to solve everyday business problems
Act as a conduit between technical and business stakeholders by translating business/ functional requirements from Product Owners / delegates into technical requirements for processing by the technology teams
Assess key market trends, gaps, and opportunities to onboard new innovative technologies
Partner with stakeholders and senior management to build awareness and expand the analytics/automation offering of the team, aligning with business needs for today and the future
Build trust and strong working relationships with business and technology stakeholders
Extract and/or consolidate required data from core platforms e.g. Client Central and downstream systems e.g. order placement, product softwares to facilitate data analysis and reporting

To succeed in this Data Analyst (12 months renewable contract) role, you must have experience in Alteryx/Dataiku technologies.

Key Requirements:
3+ years’ experience in Financial Services Industry
Relevant analytics work experience and demonstrated career progression/increase in responsibilities
Strong academic record: Degree in Finance, Statistics, Computer Science or related field
Strong Knowledge of Tableau or similar visualization tools
At least one year of experience with any of the data processing tools Alteryx, Dataiku, or Tableau is required.
Proficient in SQL
Proficient in Microsoft Office, particularly Microsoft Excel & PowerPoint.
Strong understanding of Hadoop Database
Understanding in emerging cloud and smart technologies such as Azure, AWS, Cognitive Automation will be an added plus
Experience in data commercialization – facilitating partnerships and driving buy-in/adoption from stakeholders of varying levels
Understanding of the ETL process
Good presentation, time management, negotiation and influencing skills
Strong analytical and problem solving skills
Experience in project management from business requirement definition, solution validation, user testing, technical documentation and production roll out, especially on a global scale
Ability to manage multiple work streams with strong problem solving and analytical skills
Strong communication and presentation skills to varying levels of management
Highly driven and motivated with an eager-to-learn attitude and actively seek out ways to improve processes, people, and products Good presentation, time management, negotiation and influencing skills
Ability to influence without authority
Has experience with Agile / Scrum and/or Kanban certified

This is an excellent opportunity to be part of a company with a strong footprint within the region.

If you are driven, determined, and want to take the next step in your career, this is the role for you. Excellent career progression opportunities await the right person in this exciting Data Analyst (12 months renewable contract) role.

Apply today or email me to dipti.makawana@robertwalters.com.sg to discuss this new opportunity.

Do note that we will only be in touch if your application is shortlisted.

Robert Walters (Singapore) Pte Ltd
ROC No.: 199706961E | EA Licence No.: 03C5451
EA Registration No.: Dipti Makawana",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-robert-walters-1fa89ebfde59157bd3c9f740551b0ea7?source=MCF&event=Search
15,Data Analyst,D L RESOURCES PTE LTD,"Regular data mining, transformation, visualization, analytics and reporting works
Coordinate with various internal and external technology stakeholders across the different application domains, information security and infrastructure sectors to ensure smooth data-to-insights communication.
Responsible for delivering, standardizing and automating data analytic reports, notifications and dashboards.
Job Requirements:
Degree in Computer Science, Engineering, Mathematics & Statistics or related discipline.
At least 3 - 7 years’ prior data analytics/science experience, proficient in statistical tools such as Excel Macro and Data visualization tools such as Powerpoint and Sharepoint is a must.
Proven ability to deliver data transformation, visualization and analytics in technology in the banking industry
Proven ability in standardizing and automating data analytic reports, notifications and dashboards
Additional experience in data transformation and data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus.
Additional experience in application support environment and understanding of ITIL methodology is a plus",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-d-l-resources-be15bddf7ead41f3465038a3b6c2cc0d?source=MCF&event=Search
16,Data Analyst,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,"Job Responsibilities:
1. Support data classification and taxonomy methods and standards, understand business and cooperate with the data team.
Support analysis, identification, and marking of various data samples in storage, and ensure accuracy and recall rate.
2. Support the R&D team to improve algorithm recognition and machine learning ability, analyze badcase of algorithm-recommended data labels, put forward suggestions and basis for annotation/labeling, and participate in the discussion of algorithm model improvement solutions
3. Deeply understand the business, investigate the data samples of each business line, and improve the classification standard of data labels and sample database
4. Improve the data annotation operation process, optimize the label sampling and review mechanism, and improve the efficiency of manual standards
5. Participate in the functional optimization design of the annotation platform.

Ability requirements:
1. Majored in Computer Science or IT-related, with research and development in testing, data analyst or DBA experience, familiar with all kinds of data samples in storage
2. Excellent communication and analysis skills and good reasoning skills, able to quickly understand the business and judge the sample type according to the business attributes
3. Be able to effectively do repetitive tasks and effectively with a minimum of errors
4. Knowledge of artificial intelligence and machine learning.

Interested applicants, please share your updated resume to shirley.rajasekar@experis.com.sg or click ""Apply now"" function.

We regret to inform you that only shortlisted candidates will be notified.

Shirley Monisha
EA Personnel no: R22106767
Manpower Staffing Services (S) Pte Ltd
EA License No: 02C3423",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-manpower-staffing-services-06de93afa95561634ceb2266ca28e3d2?source=MCF&event=Search
17,Data Analyst,TRINITY CONSULTING SERVICES PTE. LTD.,"Bachelor’s Degree/Master’s Degree in computer science or any engineering discipline
Minimum 3 years of designing, building and operationalizing data solutions and applications
Excellent understanding on SQL data storage structures and storage/query optimizations
Mastered SQL querying to build any data presentations using joins, reference tables, groupings, statistics etc.
Proficiency in BI skills, including experience in generating reports, dashboards and other business intelligence outputs
Proficiency with Qlik strongly preferred
Proficient in at least one core language: Python, Scala, Java
Exposure to concepts like Serverless computing, CI/CD, Containerization, Infrastructure as Code, code version control and automated testing
Exposure to one of more of cloud services like AWS, Azure or GCP
Excellent communication and presentation skills",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-trinity-consulting-services-c7436e688e70957b34622a7456474774?source=MCF&event=Search
18,Data Analyst,MICHAEL PAGE INTERNATIONAL PTE LTD,"Professional Development Opportunity
Career advancement with stable organisation
About Our Client
One of our top clients, one of the main players in Cargo Port Operations is currently expanding their data team. They have operations in multiple regions, such as Southeast Asia, Middle East South Asia, Northeast Asia, Europe, Mediterranean, and Americas.
Job Description
As a Data Analyst, you are responsible for:
Developing and maintaining database, and data systems.
Responsible for design, development, and deployment of data analytics solutions.
Build AI/ML models using open-source programming languages, tools, and techniques.
Analyse structured and/or unstructured data to obtain business insights
The Successful Applicant
As a qualified candidate, you shall posses at least 3 years of experience as a data scientist or data analyst in developing data analytics models. Also, min. degree in Computer Science, Statistics, Data Management, Engineering and /or Masters in Business Analytics or a related field.
What's on Offer
Stable organisation with growth opportunity
Competitive compensation & benefits",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-michael-page-international-a951ac200f84cf563e803ff17ae82017?source=MCF&event=Search
19,Data Analyst,PEOPLEBANK SINGAPORE PTE. LTD.,"Data Analyst
12 months contract
Office Location: East
The Client
MNC Bank
The Opportunity
Responsible for various data activities, which include data mining, database management and maintenance, data quality and data analysis
Data request & data merging – Key data required across analyses include SG Granular Data only accessible to country DM.
Collaborate and Work closely with internal and external business partners in building, implementing, tracking and improving decision strategies
While this is business functional role, requires collaboration with marketing team, technology team and various systems for execution and launches
Expected analyses include (but not limited to):
Campaigns & initiatives analysis – Analytics work required from target selection to campaign performance.
MC conversion opt out data analytics
MC eligible customer study
Your Background
Degree in Computer Science/ IT or equivalent.
3 years relevant experience in data with basic SQL knowledge.
Ability to understand system integration and logical thinking.
Preferred hands-on experience on any analytic tools (Ex.SAS, Knowledge Seeker, SPSS etc.)
Knowledge of data analytics/project management is preferred
Experience in credit card analytics and data mining will be an added advantage.
Experience in project management will be an added advantage.

Interested parties please click ""Apply Now"" or contact Chevelle (EA Reg no: R1762272) at chevelle.tan@peoplebank.asia

Peoplebank Singapore Pte Ltd, EA Licence Number: 08C5248",https://www.mycareersfuture.gov.sg/job/banking-finance/data-analyst-peoplebank-singapore-d736b607eba3fedf29f3ff03f645c4ae?source=MCF&event=Search
20,Data Analyst,GAMETION GLOBAL TECHNOLOGIES PTE. LIMITED,"Roles And Responsibilities
· Perform business analysis using various techniques such as statistical analysis, explanatory and predictive modelling, data mining.
· Determine the best analytical model and approaches to present and explain solutions and options to business users.
· Provide support for a range of data cleansing and data modelling activities, as required by the business, using internal and external data sources. Sense-check large lists of data
· Work directly with internal and external clients to identify analytical requirements.
· Produce ad-hoc data queries and reports to support and guide business decisions.
· Assist in the evaluation, implementation and developmental of systems to capture business operation information and documentation of the system once delivered. Provide end-user training and vendor management for related systems, as necessary.
· Provide backup support for Reporting and Data Warehouse solution, OBIEE, or other reporting systems.

Requirements
· Bachelor’s Degree in Maths, Statistic and computer related
· 3 years’ related experience in IT data or business process in Gaming Industry preferred.
· Languages: R, Python, HTML, Javascript, C/C++, SQL, Matlab, SAS
· Experience with Database/Data Systems preferred: MS SQL, OBIEE, Oracle, ODI, MS Access, MS Power BI NO SQL, Data Lakes.
· Machine Learning, Statistical Analysis, AI Tools, CRM system experience preferred
· Strong math background
· Strong Excel skills with the ability to manipulate large data spreadsheets
Ability to effectively prioritize and execute tasks in a high-pressure environment",https://www.mycareersfuture.gov.sg/job/others/data-analyst-gametion-global-technologies-2bdbeacc0bb9c0de93c04f5c1acb6c9e?source=MCF&event=Search
21,Data Analyst,"AON SINGAPORE CENTER FOR INNOVATION, STRATEGY AND MANAGEMENT PTE. LTD.","The successful candidate will need stakeholder management and appropriate technical skills to take the requirements from the business and work within a wider team to deliver exceptional outputs. Business requirements will need to be challenged to ensure the most appropriate solution and prioritized as we move into a business as usual state.

In this role, you will have an opportunity to work with newer modern technologies as well as tried and tested traditional technologies in the data ingestion/wrangling/storage toolchain as well as mainstream BI visualization tools.

The right individual for this role will need to have a meticulous eye for data and appreciates the process of understanding, wrangling and visualizing data.

About ACIA
Aon’s Centers for Innovation and Analytics are at the heart of delivering Aon’s Data & Analytic Services team’s mission to:
Accelerate the rate of innovation through digital solutions to help better respond to clients’ evolving needs
Provide foundational data and analytics capabilities in one place for 50,000 Aon colleagues and our global clients who use our risk and people solutions
Established in 2012, there are over 150 colleagues in Singapore’s Centre today including actuaries, software developers, data scientists, financial analysts and accountants. We are expanding rapidly and looking for dedicated individuals who can leverage emerging technologies and collaborate across Aon’s solution lines to help clients and colleagues make better, data-driven decisions today and tomorrow.

What the day will look like
Analyze and understand business process and provide solutions for product enhancements and new initiatives.
Create mock-ups, prototypes and technical work flows using wireframe or any other business process tools.
Work closely with fellow analysts and developers in implementing business intelligence and machine learning deliverables. Work includes developing production level DB objects, implementing machine learning algorithms (Python or C#) and visualizations (using Java script libraries such as D3, High charts etc. / Tableau)
Support and co-ordinate testing activities across all phases of projects including unit testing, integration testing, user acceptance testing and downstream testing
Provide relevant insights into historical healthcare benefits utilization patterns and costs that culminates in profiling of organizational health risk for future risk management
Work with Health & Benefit regional and local market stakeholders to develop and refine our health data analytics strategy
Seek and provide peer review to ensure high quality client deliverables
Develop general consulting skills, knowledge and exposures
Supporting existing analytical applications.
Skills and experience that will lead to success
BS or MS degree in actuarial science, mathematics, computer science or other related field with strong statistical background
Ability to handle projects with ambiguity in requirements
Knowledge of best practices to ensure maintainability and efficiency of data-centric projects
Quick and eager student of innovative technologies and skills where required",https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-aon-singapore-center-innovation-strategy-management-ba863710c36bf9e997994fdd3ca918b7?source=MCF&event=Search
